,name
18271,Old Cucumber Pork Ribs Soup 老黄瓜排骨汤
18272,Chicken Ham & Cheese Toast
18273,Set C Chicken Ham & Cheese Toast
18274,Chicken Ham & Cheese Toast
18275,Set C Chicken Ham & Cheese Toast
18276,Chicken Ham & Cheese Muffin
18277,5 Pieces
18278,J3. Mustard Chicken
18279,J4. Crispy Dango
18280,Toroniku Uobushi Ramen Bundle for 1
18281,J4. Crispy Dango
18282,J4. Crispy Dango
18283,J3. Mustard Chicken
18284,J4. Crispy Dango
18285,J3. Mustard Chicken
18286,13. Kimchi Soup Include Rice 泡菜汤 包括饭
18287,2. BBQ Saba Fish + Meat Set 烧烤沙岜鱼+肉套餐
18288,4. Hot Plate Pork
18289,5. Hot Plate Saba Fish And Chicken
18290,9. Kimchi Soup
18291,9. Kimchi Soup
18292,4. Hot Plate Pork
18293,4. Hot Plate Pork
18294,9. Kimchi Soup
18295,5. Hot Plate Saba Fish And Chicken
18296,4. Hot Plate Pork
18297,9. Kimchi Soup
18298,Yakult Green Tea Large
18299,Yakult Green Tea Large
18300,Yakult Green Tea Large
18301,Yakult Green Tea Large
18302,Yakult Green Tea Large
18303,Yakult Green Tea Large
18304,Peach Pie
18305,KITKAT® McFlurry®
18306,Fried Carrot Cake
18307,1.3 Nacho Cheese Grill Chicken
18308,9.2 Mac N Cheese
18309,Choc Chip Muffin 巧克力松糕
18310,You Tiao 油条
18311,Blueberry Muffin 蓝莓松糕
18312,Honeydew Soya Pudding 哈密瓜豆花布丁
18313,Strawberry Muffin 草莓松糕
18314,Lemon Muffin 柠檬松糕
18315,Raisin Muffin 葡萄干松糕
18316,Butterfly 蝴蝶
18317,Strawberry Roll
18318,Chicken Pie
18319,Sugar Roll with Sugar Coating
18320,(U.P. 23.6) Mega Combo B (Sushi)
18321,S6. Sweet Potato Fries
18322,RN10 Sichuan Mala Ramen
18323,S3. Mashed Potato
18324,RN10 Sichuan Mala Ramen
18325,S6. Sweet Potato Fries
18326,Rice
18327,Rc19 Multi Grain Seaweed Porridge with Quinoa
18328,T08. Regular
18329,S3. Mashed Potato
18330,PX4 Pine Nuts Basil Pesto
18331,S3. Mashed Potato
18332,RN3 Brewed Tomato Seaweed Ramen
18333,RN10 Sichuan Mala Ramen
18334,PX10 Runny Yolk Carbonara
18335,S25. Handmade Dumpling Soup
18336,S3. Mashed Potato
18337,4 Dishes Vegetable Salad With Homemade Sesame Sauce
18338,4 Dishes Vegetable Salad With Homemade Sesame Sauce
18339,Vegetarian Bak Kut Teh With Rice 素肉骨茶加饭
18340,Cold Tofu 冷豆腐
18341,Chicken Katsu Curry Rice
18342,Spicy Mayo Fries
18343,Curry Samosa
18344,Hainanese Chicken Rice
18345,Vegetarian Bak Kut Teh With Rice  素骨茶+白饭
18346,Mee Pok  肉脞面
18347,Vietnamese Spring Rolls  越式春卷
18348,Mee Pok  肉脞面
18349,Mee Pok  肉脞面
18350,Fried Kuey Teow  干炒果条
18351,Laksa Thick BeeHoon  拉沙粗米粉
18352,Mee Pok  肉脞面
18353,Yong Tau Fu Soup With Rice  酿豆腐汤+白饭
18354,Curry Bread  咖哩面包
18355,Yong Tau Fu Bee Hoon Mee Dry  酿豆付米粉面干
18356,Yong Tau Fu Soup With Rice  酿豆腐汤+白饭
18357,Mee Pok  肉脞面
18358,Curry Bread  咖哩面包
18359,Mee Pok  肉脞面
18360,Yong Tau Fu Bee Hoon Mee Dry  酿豆付米粉面干
18361,Mee Pok  肉脞面
18362,Yong Tau Fu Bee Hoon Mee Dry  酿豆付米粉面干
18363,Laksa Thick BeeHoon  拉沙粗米粉
18364,Mee Pok  肉脞面
18365,Laksa Thick BeeHoon  拉沙粗米粉
18366,Curry Bread  咖哩面包
18367,Large
18368,Regular
18369,Regular
18370,Regular
18371,Regular
18372,Regular
18373,Regular
18374,Regular
18375,Large
18376,Regular
18377,Stir Fried Housemade Abacus 炒算盘子
18378,Claypot Black Vinegar Trotter Rice 砂煲猪脚醋饭
18379,Mushroom Soup With Toast Bread 蘑菇汤加烤面包
18380,Prata With Crispy Chicken Mayo Shreds Wrap 香脆鸡丝沙拉酱煎饼卷
18381,Stir Fried Housemade Abacus 炒算盘子
18382,Bitter Gourd Tofu Soup
18383,Steamed Coconut Oil Infused White Rice 椰油香饭
18384,Prata With Crispy Chicken Mayo Shreds Wrap 香脆鸡丝沙拉酱煎饼卷
18385,Claypot Black Vinegar Trotter Rice 砂煲猪脚醋饭
18386,Hawaiian (12-inch)
18387,Homemade Nasi Lemak
18388,Homemade Nasi Lemak
18389,Honey Lemon (Large)
18390,Mixed Fruity Salad
18391,Thai Spicy Konnyaku Burger
18392,Thai Spicy Konnyaku Burger
18393,Black Soy Milk Pouch (Unsweetened)
18394,Vegetarian Jade Tofu Porridge Set
18395,J06. Thai Green Mango Salad
18396,J03. Tofu Goreng with Thai Chilli Sauce
18397,J06. Thai Green Mango Salad
18398,J03. Tofu Goreng with Thai Chilli Sauce
18399,J03. Tofu Goreng with Thai Chilli Sauce
18400,J06. Thai Green Mango Salad
18401,Satay 素沙爹
18402,Fried Kuey Teow 炒果条
18403,Nuggets (6 pcs)
18404,15 pcs Chicken Feast for 7 - 8
18405,Nuggets (6 pcs)
18406,9 pcs Chicken Feast for 4 - 5
18407,Nuggets (6 pcs)
18408,Kway Chap Noodles
18409,Tamago Sushi
18410,Oyako Don
18411,Tamago Sushi
18412,Tamago Maki
18413,Edamame
18414,Tamago Sushi
18415,Kagoshima Pork Katsu Curry Rice
18416,Tamago Maki
18417,Vegetarian Burger Set
18418,Cheese Fries
18419,Vegetarian Burger Set
18420,Cheese Fries
18421,Vegetarian Burger Set
18422,019. Kimchi Sour & Spicy Soup
18423,R2. Healthy Brown Rice 糙米饭
18424,R2. Healthy Brown Rice 糙米饭
18425,W3. Fresh Vegetables Bibimbap In Jap Rice 蔬菜拌饭
18426,(01-62) Cowboy Chicken Chop
18427,(01-22) Five Green Fruit Juice No. 8
18428,Beef Burger
18429,Hashbrowns
18430,Fries
18431,Beef Burger
18432,Chocolate Large
18433,Milk Tea Large
18434,Milk Tea Large
18435,Honey Milk Tea Large
18436,Mango Four Seasons Tea Medium
18437,Milk Tea Large
18438,All Salmon Mini Platter
18439,Grilled Saba Bento
18440,Chicken Meatballs Porridge Set
18441,2 pcs Chicken Meal
18442,Set Meal 1 三秦套餐
18443,(01-35) Carrot Cake Black
18444,(01-56) China Town Popiah 2 pcs
18445,(01-85) Tom Yum Mor Fai
18446,02. Char Siew Pau 叉烧包
18447,22. Sesame Ball 芝麻球
18448,21. Fried Sotong Roll 腐皮卷
18449,09. Siew Mai 烧卖
18450,10. Prawn Dumpling 虾饺
18451,28. Chee Cheong Fun Prawn 猪肠粉-虾
18452,No Meet U Pasta 
18453,Swensen's Impossible Burger
18454,Beancurd Skin豆腐皮
18455,Tomato 番茄
18456,Potato Slices 土豆
18457,Cheese Tofu 芝时豆腐
18458,Mild Spicy 小辣
18459,Tofu 豆腐
18460,King Oyster Mushroom杏鲍菇
18461,Beancurd Skin豆腐皮
18462,Mild Spicy 小辣
18463,King Oyster Mushroom杏鲍菇
18464,Cheese Tofu 芝时豆腐
18465,Potato Slices 土豆
18466,Tomato 番茄
18467,Enoki Mushroom 金针菇
18468,Beancurd Skin豆腐皮
18469,Tofu 豆腐
18470,Tomato 番茄
18471,Potato Slices 土豆
18472,Enoki Mushroom 金针菇
18473,King Oyster Mushroom杏鲍菇
18474,Mild Spicy 小辣
18475,Cheese Tofu 芝时豆腐
18476,King Oyster Mushroom杏鲍菇
18477,Mild Spicy 小辣
18478,Potato Slices 土豆
18479,Tomato 番茄
18480,Enoki Mushroom 金针菇
18481,Beancurd Skin豆腐皮
18482,Chicken Slices 鸡肉
18483,Mentaiko Seafood (8-inch)
18484,Insalata Caprese
18485,Margherita Pizza
18486,Salmon Sashimi (7pc)
18487,Tempura Hand Roll
18488,Cha Soba
18489,Corn Mayo Sushi
18490,Salmon Avocado Handroll
18491,Fish Ball Noodle 鱼圆面
18492,Fish Ball Noodle 鱼圆面
18493,Crispy Chicken Wings   香脆鸡翅膀 (3pcs)
18494,Jumbo Fishball 炸大圆  (2pcs)
18495,Peach Green Tea Medium
18496,Honey Green Tea Large
18497,Peach Green Tea
18498,Buddy Meal A: 2 X Nasi Lemak + Bergedil + 2 Drinks (U.P 25)
18499,Beef Fried Rice
18500,Seafood Fried Rice
18501,Peachy
18502,"S1. Yang Zhou Fried Rice, Prawn Paste Wings, Sunny Egg  扬州炒饭 + 虾酱鸡 + 荷包蛋"
18503,Bandung
18504,Bak Kut Teh
18505,Char Kway Teow 炒粿条
18506,R6. Signature Braised Pork Rice 招牌卤肉便当饭
18507,P1. Dried Scallops and Shredded Chicken Porridge 西门鸡丝干贝粥
18508,Sliced Fish Soup + Soup Noodle 鱼片汤面汤
18509,Signature Soup + Dry Noodle 招牌汤面干
18510,Mega San Salad
18511,Lim's Fragrant & Crispy Set 阿林香脆套餐3号
18512,11. Pepper Lamb Chop
18513,Mashed Potato
18514,Ala Carte
18515,Bento Set E. 姜葱鱼片饭 Stir-fried Sliced Fish Fillet with Ginger and Spring Onion
18516,Bento Set A - Crisp Fried Sweet and Sour Pork Rice 咕噜肉饭
18517,Bento Set D. 红烧牛腩饭 Braised Beef Brisket Rice
18518,Maltesers Cheesecake
18519,Nutella Falls Martabak Manis
18520,Choco Rush Martabak Manis
18521,Lychee Mango Layered Cake
18522,Jaffa Orange Chocolate Ice Blended Drink
18523,Mocha Latte Layered Cake
18524,Fried Buns (4pcs) 炸馒头 (四粒）
18525,Mini Curry Puff 迷你咖喱角
18526,Mini Chicken Mushroom Pie 迷你蘑菇鸡肉派
18527,Triangle Curry Puff 三角形咖喱角
18528,Chicken Shao Bao Bundle 鸡肉叉烧酥
18529,Big Chicken Pie 巨大鸡肉派
18530,Tuna Sub
18531,Tuna Sub
18532,Tuna Sub
18533,Egg Mayo Wrap
18534,Y3. Kimly Prosperity Salmon Yusheng 丰收齐劳生 (素三文鱼)
18535,Yuzu Lemon
18536,Raspberry Muffin
18537,Chocolate Mousse Cake
18538,Double Chocolate Muffin
18539,Burger Set Meal
18540,Black Sauce Noodle
18541,Large
18542,Large
18543,Tonkotsu Ramen + Potato Salad
18544,Fried Egg 荷包蛋
18545,Cereal Diced Chicken Rice 麦片鸡丁饭
18546,Cheese Wanton 芝士云吞 
18547,Wanton Noodle  云吞面 
18548,100% Fresh Press Lime Juice 话梅酸酐
18549,Prosperity Beef Feast
18550,Chicken Thigh Rice 鸡尾饭
18551,Chicken Thigh Rice 鸡尾饭
18552,Hot & Sour Sweet Potato Noodle 酸辣红薯面
18553,Create Your Own Mala Set
18554,Beef & Vegetables Combo 牛肉与蔬菜套餐
18555,Create Your Own Mala Set
18556,Thai Style Stir-fried Pork Hor Fun
18557,Red Tom Yum Chicken Soup
18558,Basil with Rice & Pork Egg
18559,Thai Grilled Pork Neck Salad
18560,Mountain Monster Curry (For 2 PAX)
18561,6 Pcs
18562,C211 Red Tom Yum Chicken Soup
18563,C601 Stir-fried Kang Kong with Sambal 叁峇炒空心菜
18564,C501 Stir-fried Minced Chicken with Thai Basil 九层塔炒鸡肉碎
18565,Ayam Panggang (Grilled Chicken Set)
18566,Chicken Katsu Don
18567,Hotplate Beef Set
18568,Korean Spicy Beef Tofu Soup
18569,Salted Egg Chicken & Shrimps
18570,"Rich and savory flavor that is creamy and slightly briny, served with garlic toast"
18571,Chicken & Shrimp Lemak Chilli Padang
18572,"A complex carb, it is the primary source of energy for over half of the world's people."
18573,Pandan Churros with Gula Melaka dip
18574,"Rich and savory flavor that is creamy and slightly briny, served with garlic toast"
18575,Chicken & Shrimp Lemak Chilli Padang
18576,FC03. Fish & Chips
18577,Ayam Penyet Set
18578,Ayam Penyet Set
18579,Ayam Penyet Set
18580,Fried Wanton Noodle
18581,Ayam Penyet Set
18582,Double Prosperity Chicken Upsized Meal
18583,Double Prosperity Beef Upsized Meal
18584,Prosperity Beef Meal
18585,Regular
18586,Regular
18587,Vegetable Biryani
18588,Stuffed Jalapeno Peppers
18589,1. Signature Wanton Noodle 招牌云吞面
18590,Egg Prata
18591,Plain Thosai
18592,Masala Thosai
18593,Ghee Thosai
18594,Bru Coffee
18595,Masala Tea
18596,Plain Prata
18597,Choco Banana
18598,Wanton Noodle (Dry)  云吞面
18599,Fried Wanton (6pcs) 炸云吞 (6粒)
18600,Wanton Noodle (Dry)  云吞面
18601,Wanton Noodle (Dry)  云吞面
18602,Wanton Noodle (Dry)  云吞面
18603,Pork Ribs Soup
18604,Rice
18605,Mutton Murtabak
18606,2pc Chicken
18607,Grilled Salmon with Teriyaki sauce
18608,N3. Beef Boat Noodle Deluxe 
18609,Lovely Meal
18610,Lovely Meal
18611,Ice Lemon Tea
18612,FR4. Teriyaki Hawaiian Ayam Fried Rice
18613,AO6. Bullet Pepper Ayam Aglio Olio
18614,Crispy Drumettes
18615,Fish And Chips
18616,White  Chrysanthemum with White Tea
18617,FR9 Crispy Wings Fried Rice
18618,AO6. Bullet Pepper Ayam Aglio Olio
18619,White  Chrysanthemum with White Tea
18620,Fish And Chips
18621,Battered Fish Rice with Tartar Sauce
18622,Crispy Drumettes
18623,FR9 Crispy Wings Fried Rice
18624,AO4. Teriyaki Hawaiian Ayam Aglio Olio
18625,Ice Lemon Tea
18626,Carbonara Turkey Bacon
18627,Buffalo Drumettes
18628,Royal Chocolate Cake Slice
18629,Apple Pie Slice
18630,Black Forest
18631,Cinnamon
18632,Salted Caramel Chocolate
18633,Boston Kreme
18634,Double Choc Cake
18635,Peanut Mee Chiang Kueh 花生面煎糕
18636,Jolli Bundle Set JOLLI丰盛套餐
18637,C1016D. Roast Chicken Rice Bento Set
18638,Chicken Rendang Rice Set
18639,Set A Kaya Butter Toast
18640,Kaya Butter Toast
18641,MR1 Mee Rebus
18642,Tawa Fish
18643,Navratna Kuruma
18644,Nasi Kerapu Penyet
18645,Beef Rendang Set
18646,Chicken Rendang Set
18647,Sambal Mackerel Set
18648,Lontong
18649,Nasi Lemak
18650,Roasted Chicken Rice
18651,Grilled Salmon Bowl With Teriyaki Sauce
18652,Teppanyaki Steak Bowl with Black Pepper Sauce
18653,Lamb Chop
18654,Grilled Salmon
18655,Claypot Beef Rendang 砂煲仁当牛肉
18656,Cantonese Crispy Bee Hoon 海鲜香底米粉
18657,Shrimp Paste Chicken 虾酱鸡
18658,Small
18659,Sliced Fish Hor Fun 鱼片河粉
18660,Nasi Lemak Chicken Wings Set 椰浆饭鸡翅套餐
18661,Beef Hor Fun 牛肉河粉
18662,Homemade Lime Juice 制作酸柑水
18663,Cendol 珍多
18664,Penang Fried Kuey Teow 槟城炒粿条
18665,Hokkien Prawn Noodle 福建炒虾面
18666,S3. Hokkien Noodle + Prawn Paste Wings + Sunny Egg  福建面 +虾酱鸡+荷包蛋  FOC 1x Canned Drink附送1个罐装水
18667,Gravy Hor Fun - SIGNATURE
18668,Hokkien Prawn Noodle - This Is Stirfried Prawn Noodles. NOT Soup
18669,OB6. Salmon
18670,Kaya Butter Toast
18671,Chicken Pie
18672,Baby Pandan Chiffon
18673,Chicken Pie
18674,Almond Cranberry Biscotti
18675,Value Pack
18676,NP1 Nasi Ayam Penyet
18677,NP1 Nasi Ayam Penyet
18678,NP1 Nasi Ayam Penyet
18679,Mee Hoon Soto
18680,Gado-gado
18681,Mee Bakso
18682,Laksa
18683,Mee Hoon Soto
18684,2x Value Meal - Sausage McGriddles with Egg
18685,Prawn Fried Rice 虾仁炒饭
18686,Dumpling In Red Chili Oil红油抄手8粒
18687,C1. Clear Tom Yum Soup
18688,C4. N-Eastern Tom Sap
18689,R. Thai Fragrant Rice
18690,Season Sushi Platter (38 Pcs)
18691,Season Sushi Platter (38 Pcs)
18692,2 Pcs Chicken
18693,Fried Tteokbokki
18694,Bulgogi Chicken Japchae
18695,Chicken BBQ Pizzawich
18696,Mac and 3 Cheese
18697,5 Pcs Meal
18698,2 Pcs Meal
18699,Sausage and Mushroom
18700,C1016D. Roast Chicken Rice Bento Set
18701,Nasi Lemak with Fish Fillet + 1 Selected Drink
18702,S2. Sugarcane with Fresh Lemon
18703,Treat For One
18704,Passion Tea Quencher
18705,Beef Pepperoni Pizza
18706,Chicken Rice Set
18707,Chicken Rice Set
18708,5. Kimchi Fried Rice
18709,32. Salmon & Teriyaki Chicken Bento
18710,Egg
18711,Custard Puff
18712,Sugar Roll with Sugar Coating
18713,Chocolate Rice Slice
18714,Curry Puff
18715,Curry Potato Puff
18716,Strawberry Roll
18717,Spicy Koka Noodle Soup 香辣可口面汤
18718,Murtabak Mutton
18719,Mee Goreng
18720,Set
18721,Fusion Mixed Grilled with Giant Chicken Sausage
18722,Set
18723,Fusion Mixed Grilled with Giant Chicken Sausage
18724,Mushroom Soup Set Meal
18725,Fusion Mixed Grilled with Giant Chicken Sausage
18726,Fusion Mixed Grilled with Giant Chicken Sausage
18727,Bolognaise
18728,Fusion Mixed Grilled with Giant Chicken Sausage
18729,Bolognaise
18730,Pan-fried Dumpling
18731,Ebi Fried La Mian
18732,Crispy Fried Chicken La Mian
18733,Shanghai Xiao Long Bao
18734,Hot Plate Bean Paste Yong Tow Foo With Rice 铁板豆酱酿豆腐饭
18735,Thai Style Fried Bean Curd 泰式炸豆腐泰式辣椒
18736,Hot Plate Bean Paste Yong Tow Foo With Rice 铁板豆酱酿豆腐饭
18737,Hong Kong Style Fried Bean Curd 港式炸豆腐蒜味蚝油
18738,Koo Kee Set Meal 高记招牌套餐
18739,Hong Kong Style Fried Bean Curd 港式炸豆腐蒜味蚝油
18740,Hot Plate Bean Paste Yong Tow Foo With Rice 铁板豆酱酿豆腐饭
18741,Chinese Sausage 加腊肠
18742,Chive Kueh 韭菜粿
18743,Thai Basil Pork / Chicken And Egg with Rice
18744,Q27. Sambal Sotong Rice 叁峇苏东饭
18745,Cafe Latte (Iced)
18746,Mango Green Tea
18747,Medium Spicy 中辣
18748,Beijing Cabbage北京包菜
18749,Pork Belly Slices三层肉片
18750,Shitake Mushroom香菇
18751,Chicken Slices鸡肉片
18752,Large Intestine猪大肠
18753,Chinese Cabbage大白菜
18754,Dry Mala 干锅
18755,Sotong Ball苏东丸
18756,Fried Bean Curd Skin炸豆皮
18757,Instant Noodle快熟面
18758,Beef Slices牛肉片
18759,Rice米饭
18760,Chinese Sausage腊肠
18761,Pork Slices猪肉片
18762,Dory Fish多利鱼片
18763,Instant Noodle快熟面
18764,Beijing Cabbage北京包菜
18765,Chinese Sausage腊肠
18766,Silken Tofu豆腐块
18767,Potato土豆
18768,Shitake Mushroom香菇
18769,Large Intestine猪大肠
18770,Pork Belly Slices三层肉片
18771,Medium Spicy 中辣
18772,Chicken Slices鸡肉片
18773,Chinese Cabbage大白菜
18774,Dry Mala 干锅
18775,704. Braised Ee Fu Noodles with Chives
18776,Sotong Ball苏东丸
18777,Char Siew Wanton Noodle 叉烧云吞面
18778,Half
18779,17. Spring Roll 春卷
18780,10. Prawn Dumpling 虾饺
18781,09. Siew Mai 烧卖
18782,29. Chee Cheong Fun Char Siew 猪肠粉-叉烧
18783,31. Steamed Pork Ribs 排骨
18784,19. Fried Prawn Dumpling 明虾饺
18785,32. Century Egg Pork Porridge 皮蛋瘦肉粥
18786,26. Fried Carrot Cake 萝卜糕
18787,Lychee Iced Tea
18788,Vanilla Latte
18789,Rice
18790,Quarter (Drumstick)
18791,Soy Sauce Egg
18792,Roasted Duck Drumstick Noodle
18793,12 Pieces Classic Wings
18794,Voodoo Fries (Large)
18795,Ranch
18796,Pearl Milk Tea
18797,I1. Pad Thai
18798,I10. Seafood Fried Rice
18799,A1. Chicken Wings
18800,Chicken Gravy
18801,Onion Rings
18802,Whole Spring Plate
18803,Cheese Dip
18804,Pork Lard (1pkt)
18805,Large
18806,Ebi Tempura Rice Burger Bundle
18807,Happiness Bowl
18808,Happiness Burger
18809,Mushroom Combo 综合菇
18810,Extra Crispy Chicken Meal Deal (U.P. $18.63)
18811,Milk Tea Black
18812,Mango Green Tea 芒果绿茶
18813,Shake Shake Fries 摇摇薯条
18814,Tofu Fries 豆腐薯条
18815,Extra Crispy Chicken 香炸鸡排
18816,3 Pcs Chicken
18817,5 Pcs Chicken
18818,Friend King Oyster Mushroom
18819,10 Pcs
18820,10 Pcs
18821,9 Pcs
18822,Black Pepper Smoked Duck Kolo Mee Noodle黑胡椒烟熏鸭哥罗面
18823,Classic Kolo Mee Noodle经典哥罗面
18824,Milk Tea Large
18825,Peach Green Tea Large
18826,Peach Green Tea Medium
18827,Milk Tea Large
18828,Peach Green Tea Medium
18829,Milk Tea Large
18830,Yakult Green Tea Medium
18831,Milk Tea Large
18832,Yakult Green Tea Medium
18833,Milk Tea Large
18834,Iced Honey Juice Large
18835,Milk Tea Large
18836,Ovaltine Large
18837,Iced Honey Juice Medium
18838,Milk Tea Large
18839,Fresh Passion Green Tea Large
18840,Iced Honey Juice Large
18841,Milk Tea Large
18842,Honey Lemon Lime Juice Large
18843,Milk Tea Large
18844,Peach Green Tea Large
18845,Milk Tea Large
18846,Honey Black Tea
18847,Chicken Cheese Salsiccia (Spicy)
18848,Ayam Bakar - With Steamed White Rice
18849,Gado-Gado
18850,N1. Roasted Chicken Noodle
18851,V1. Oyster Sauce Vegetable
18852,C5. Chicken Drumstick Rice
18853,2 pcs Chicken Meal
18854,Zinger
18855,Regular
18856,Steamed Chicken 半只白鸡
18857,Chicken Rice 滑鸡饭
18858,Chicken Organ 鸡内脏
18859,Ayam Bakar Set
18860,Ayam Bakar Set
18861,Ayam Bakar Set
18862,Egg Prata
18863,Cheese Prata
18864,Ala Carte
18865,Ayam Penyet - With Steamed Rice
18866,Ipoh Hofun
18867,Medium
18868,Chilli Crab Sauce Noodles (Jimba Mee)
18869,Roasted Chicken Noodles
18870,Caramel Milk Tea
18871,37. Chicken Nuggets
18872,2. Jumbo Wings
18873,Roasted Chicken Rice
18874,San Lor Hor Fun 三捞河粉
18875,Sambal Petai Prawn Rice 叁巴臭豆虾饭
18876,Kung Pao Chicken Rice 宫保鸡丁饭
18877,Kung Pao Chicken Rice 宫保鸡丁饭
18878,Seafood Hor Fun 海鲜滑蛋河粉
18879,Snow Chrysanthemum Buddy Meal
18880,Tantanmen - Chinese Inspired Ramen
18881,Snow Chrysanthemum Buddy Meal
18882,7. Prawn Dumpling Soup  虾饺汤
18883,8. Wanton Soup 云吞汤
18884,10. Char Siew Roasted Pork Noodle 叉烧烧肉面
18885,3. Wanton Spinach Noodle 云吞菠菜面
18886,1. Signature Wanton Noodle 招牌云吞面
18887,3. Wanton Spinach Noodle 云吞菠菜面
18888,White Rice 白饭
18889,Mala Intestine 麻辣肥肠
18890,Mala Xiang Guo 麻辣香锅
18891,Egg with Stir-fried Tomato 番茄炒蛋
18892,White Rice 白饭
18893,Shredded & Sauteed Meat with Garlic Stems 蒜苔肉丝
18894,Braised Boiled Sliced Fish 水煮鱼片
18895,712. Bean Curd with Assorted Mushrooms & Broccoli 三菇西兰花豆腐
18896,1003 Salted Egg Sliced Pork Set 咸蛋奶油肉片套餐
18897,2 Pax Meal 二人套餐
18898,Lightly Battered Pacific Dory
18899,Lightly Battered Pacific Dory
18900,Lightly Battered Pacific Dory
18901,Lightly Battered Pacific Dory
18902,Saba Fish Set 鲭鱼套餐
18903,Saba Fish Set 鲭鱼套餐
18904,Saba Fish Set 鲭鱼套餐
18905,Saba Fish Set 鲭鱼套餐
18906,Saba Fish Set 鲭鱼套餐
18907,Saba Fish Set 鲭鱼套餐
18908,Saba Fish Set 鲭鱼套餐
18909,Saba Fish Set 鲭鱼套餐
18910,Saba Fish Set 鲭鱼套餐
18911,Saba Fish Set 鲭鱼套餐
18912,Saba Fish Set 鲭鱼套餐
18913,Saba Fish Set 鲭鱼套餐
18914,Saba Fish Set 鲭鱼套餐
18915,Saba Fish Set 鲭鱼套餐
18916,Saba Fish Set 鲭鱼套餐
18917,Teh Halia
18918,Normal
18919,Regular Mutton Dum Biryani
18920,Chicken D'Light
18921,Chicken D'Light
18922,#80.PLAIN OMELTTE WITH RICE (ไข่เจียวราดข้าว)
18923,#44.GREEN CURRY (แกงเขียวหวาน)
18924,Grilled Saba Fish Set
18925,6 Winglets and Drumlets
18926,6 Winglets and Drumlets
18927,6 Winglets and Drumlets
18928,6 Winglets and Drumlets
18929,Corn-on-the-Cob Regular
18930,Chicken Mayonnaise
18931,Nasi Goreng Chili Padi
18932,Plain Prata 1 Set (Min 2 Pcs)
18933,Nasi Ayam Penyet
18934,"Regular (9"")"
18935,香菇肉脞面 Mushroom Minced Meat Noodles
18936,香菇肉脞面 Mushroom Minced Meat Noodles
18937,香菇肉脞面 Mushroom Minced Meat Noodles
